品牌,省,Province,市区辅助,City/Area,区,店名,类型,地址,电话,备注
天猫养车,,,,绍兴市,,天猫养车（汇商路店）,门店,滨海工业区汇商路621号,,
天猫养车,,,,绍兴市,,天猫养车（峰山南路店）,门店,天猫养车(峰山南路店),,
天猫养车,,,,绍兴市,,天猫养车（保驾山路店）,门店,保驾山路168号天猫养车,,
天猫养车,,,,绍兴市,,天猫养车（百崧路店）,门店,崧厦镇百崧路1258号红太阳伞业,,
天猫养车,,,,绍兴市,,天猫养车（大唐雍平西路店）,门店,大唐街道商城北路888号诸暨市俊艺宝汽修服务中心,,
天猫养车,,,,绍兴市,,天猫养车（绍兴新城大道店）,门店,乾诚道,,
天猫养车,,,,肇庆市,,天猫养车（好顺迎宾大道店）,门店,广东省肇庆市四会市迎宾大道32号天猫养车（四会好顺迎宾大道店）,,
天猫养车,,,,肇庆市,,天猫养车（冠德端州一路店）,门店,端州一路冠德石油四通加油站东侧,,
天猫养车,,,,肇庆市,,天猫养车蓝电（端州三路店）,门店,端州三路沙坪汽配城F1号商铺,,
天猫养车,,,,肇庆市,,天猫养车（砚都大道店）,门店,砚都大道中源名都南门20号楼一楼商铺天猫养车店天猫养车(砚都大道店),,
天猫养车,,,,沧州市,,天猫养车（泊头人民公园店）,门店,龙华街人民公园对面,,
天猫养车,,,,沧州市,,天猫养车（长芦大道店）,门店,小赵庄乡代家坟村入口东30米路南天猫养车,,
天猫养车,,,,沧州市,,天猫养车蓝电（老盐百店）,门店,御河路28号理享山28号,,
天猫养车,,,,沧州市,,天猫养车（西客站店）,门店,迎宾北大道(泰达双子座南侧)天猫养车(西客站店),,
天猫养车,,,,沧州市,,天猫养车（永安北大道店）,门店,永安北大道运河工业园南门,,
天猫养车,,,,沧州市,,天猫养车（曙光京开路店）,门店,红太阳商场南行100米路东,,
天猫养车,,,,沧州市,,天猫养车（曙光北环路店）,门店,瀛洲镇林万路西侧诗经路北侧广汽传祺(河间盛奇力店),,
天猫养车,,,,沧州市,,天猫养车（祥通京福大街店）,门店,京福南大街234号,,
天猫养车,,,,沧州市,,天猫养车（威牛井下店）,门店,会战南道,,
天猫养车,,,,沧州市,,天猫养车（威牛庆丰店）,门店,运输菜市场南一百米威牛修车,,
天猫养车,,,,沧州市,,天猫养车（燕山道店）,门店,河北省任丘市燕山北道70号天猫养车（德桢燕山道店）,,
天猫养车,,,,沧州市,,天猫养车（装修中）,门店,沧州市开发区石港路30号北楼1层东企工匠贴膜连锁,,
天猫养车,,,,沧州市,,天猫养车（瑞丰公司店）,门店,燕山北道169号任丘市瑞丰房地产开发有限公司,,
天猫养车,,,,鄂州市,,天猫养车（学府路澜都园店）,门店,学府路和文华路交叉处天猫养车（学府路澜都园店）,,
天猫养车,,,,鄂州市,,天猫养车（蟠龙路店）,门店,武汉东国际家居建材博览城4号楼4101-4105,,
天猫养车,,,,鄂州市,,天猫养车（长江天下店）,门店,沿江大道316号天猫养车（长江天下店）,,
天猫养车,,,,鄂州市,,天猫养车（联合科技城店）,门店,光谷联合科技城C4-5号楼,,
天猫养车,,,,鄂州市,,天猫养车（葛洪大道店）,门店,葛洪大道700号天猫养车(葛洪大道店),,
天猫养车,,,,唐山市,,天猫养车（西山道店）,门店,西山道13号天猫养车(西山道店),,
天猫养车,,,,唐山市,,天猫养车（龙泽路店）,门店,龙泽北路18号天猫养车,,
天猫养车,,,,唐山市,,天猫养车蓝电（长宁西道店）,门店,翔云道街道友谊东辅路与长宁西道交叉口西南180米凤城翡翠湖2期,,
天猫养车,,,,唐山市,,天猫养车（世纪名苑店）,门店,浭阳街道曹雪芹西大街世纪名苑小区(曹雪芹西道),,
天猫养车,,,,唐山市,,天猫养车（金瑞国际店）,门店,西高坎村西路东,,
天猫养车,,,,唐山市,,天猫养车（幸福道店）,门店,丰润区林荫路与幸福道交叉口东20米南侧,,
天猫养车,,,,唐山市,,天猫养车（首钢矿业店）,门店,杨店子镇机动车检测服务中心,,
天猫养车,,,,唐山市,,天猫养车（阜安大路店）,门店,阜安大路中段1469号(中国石化旁)天猫养车（阜安大路店）,,
天猫养车,,,,乌海市,,天猫养车（海勃湾世纪大道店）,门店,滨河街道滨河街道世纪大道阳光景园外围师成体检,,
天猫养车,,,,无锡市,,天猫养车（汤蜀路店）,门店,丁蜀镇汤蜀路正新嘉苑东200米宜兴市腾达土工布有限公司,,
天猫养车,,,,无锡市,,天猫养车（氿滨南路店）,门店,新街街道氿滨南路202号103室,,
天猫养车,,,,无锡市,,天猫养车（荆邑大桥店）,门店,宜城街道荆邑南路13号,,
天猫养车,,,,无锡市,,天猫养车（荆溪中路店）,门店,宜城街道荆溪中路783号天猫养车,,
天猫养车,,,,无锡市,,天猫养车（新官西路店）,门店,官林镇新官西路天猫养车,,
天猫养车,,,,无锡市,,天猫养车（和桥五洲国际店）,门店,和桥镇鹅洲东路与海棠路交汇处五洲国际广场,,
天猫养车,,,,无锡市,,天猫养车（雪溪苑店）,门店,雪浪街道雪溪苑B区20-3,,
天猫养车,,,,无锡市,,天猫养车（万顺道万科店）,门店,无锡生达路万科邻里家停车场一楼万顺道68号（天猫养车康诚万科店）,,
天猫养车,,,,无锡市,,天猫养车蓝电（无锡梅园店）,门店,香雪苑71号(梅园开原寺地铁站3号口步行80米)格林豪泰(无锡梅园店),,
天猫养车,,,,无锡市,,天猫养车（梅园店）,门店,荣巷街道梅园徐巷20-1号,,
天猫养车,,,,无锡市,,天猫养车（华庄震泽路店）,门店,震泽路61号德国卡赫汽车养护中心无锡经开店,,
天猫养车,,,,无锡市,,天猫养车（德尊高运路店）,门店,高运路与兴梁道交叉口天猫养车(德尊高运路),,
天猫养车,,,,无锡市,,天猫养车（观山名筑店）,门店,滨湖区南霞路,,
天猫养车,,,,无锡市,,天猫养车（建筑路店）,门店,蠡园街道西园弄奥林花园,,
天猫养车,,,,无锡市,,天猫养车（梁东路店）,门店,梁东路69号科闻大厦院内A区18-3天猫养车,,
天猫养车,,,,无锡市,,天猫养车（梁清路店）,门店,梁清路600号华润万家超市顶楼停车场天猫养车(梁清路店),,
天猫养车,,,,无锡市,,天猫养车（湖滨路店）,门店,住友路仙蠡墩家园仙蠡墩家园停车场,,
天猫养车,,,,无锡市,,天猫养车（车划算高浪嘉园店）,门店,旺庄街道高浪路,,
天猫养车,,,,无锡市,,天猫养车（M会员店）,门店,清扬路39号大润发M会员店一楼停车场内,,
天猫养车,,,,无锡市,,天猫养车（五爱路店）,门店,惠山街道迎龙路德源大厦(五爱路),,
天猫养车,,,,无锡市,,天猫养车（湘江路宝龙广场店）,门店,旺庄街道湘江路6-8号新城尚东雅园,,
天猫养车,,,,无锡市,,天猫养车（惠钱路店）,门店,江苏省无锡市梁溪区山北街道惠麓苑二期92号楼一楼天猫养车（惠钱路店）,,
天猫养车,,,,无锡市,,天猫养车（薛典路店）,门店,天猫养车(薛典路店),,
天猫养车,,,,无锡市,,天猫养车（融创运河壹号府店）,门店,清名桥街道铁南支路融创运河壹号府,,
天猫养车,,,,无锡市,,天猫养车（奕盛花园店）,门店,梁溪区新惠路25号天猫养车(奕盛花园),,
天猫养车,,,,无锡市,,天猫养车蓝电（无锡金太湖店）,门店,无锡市梁溪区金太湖国际城1489号,,
天猫养车,,,,无锡市,,天猫养车（新光路店）,门店,江溪街道新光路与行创四路交叉口西150米润园,,
天猫养车,,,,无锡市,,天猫养车（德尊庆丰路店）,门店,庆丰路一号桥堍七幢,,
天猫养车,,,,无锡市,,天猫养车（华夏南路店）,门店,东亭街道华夏南路春江花园,,
天猫养车,,,,无锡市,,天猫养车（锡沪路店）,门店,锡沪东路299号(广益地铁站4号口步行170米)天猫养车(锡沪路店),,
天猫养车,,,,无锡市,,天猫养车（广石路店）,门店,梅泾商贸城跃飞汽修,,
天猫养车,,,,无锡市,,天猫养车（东亭锡沪东路店）,门店,东亭街道锡沪路中石化壳牌庄桥加油站,,
天猫养车,,,,无锡市,,天猫养车蓝电（无锡鑫城汽车城店）,门店,金城东路399号君威电商园,,
天猫养车,,,,无锡市,,天猫养车（毛湾家园店）,门店,毛岸路毛湾家园75-9号天猫养车,,
天猫养车,,,,无锡市,,天猫养车（石澄路店）,门店,石澄路天河嘉寓201-1,,
天猫养车,,,,无锡市,,天猫养车（堰新路店）,门店,堰桥街道堰新西路333号,,
天猫养车,,,,无锡市,,天猫养车（润锡北路店）,门店,安西路与润锡北路交叉口东100米安西路-路侧停车位,,
天猫养车,,,,无锡市,,天猫养车（友谊街店）,门店,堰桥街道友谊街78号,,
天猫养车,,,,无锡市,,天猫养车（金凤南路店）,门店,徐霞客镇璜塘金凤南路129号,,
天猫养车,,,,无锡市,,天猫养车（申新路店）,门店,申新路与申浦路交叉口西80米申港快捷酒店,,
天猫养车,,,,无锡市,,天猫养车（锡澄路店）,门店,南闸街道锡澄路699号天猫养车门店,,
天猫养车,,,,无锡市,,天猫养车（港城大道店）,门店,申港街道港城大道江苏新能源汽车产业园,,
天猫养车,,,,无锡市,,天猫养车（江阴万达广场店）,门店,澄江街道普惠北路万家富公寓北侧天猫养车,,
天猫养车,,,,无锡市,,天猫养车（人民中路店）,门店,人民中路255号中国工商银行(江阴城西支行),,
天猫养车,,,,无锡市,,天猫养车（益健路店）,门店,益健路38号钟星消防工程有限公司(江阴分公司),,
天猫养车,,,,无锡市,,天猫养车（延陵路店）,门店,澄江街道延陵路430号,,
天猫养车,,,,无锡市,,天猫养车（健康主题公园店）,门店,华士镇华士镇东华路505号天猫养车,,
天猫养车,,,,无锡市,,天猫养车(文化中路店),门店,文化中路108号,,
天猫养车,,,,无锡市,,天猫养车（东环路店）,门店,新桥镇东环路12号天猫养车,,
天猫养车,,,,无锡市,,天猫养车（东外环路店）,门店,东外环路267-1号,,
天猫养车,,,,无锡市,,天猫养车（世纪大道店）,门店,周庄镇世纪大道北段166号天猫养车(世纪大道店),,
天猫养车,,,,无锡市,,天猫养车（装修中）,门店,宜城街道巷头东路88号兴河体育综合体,,
天猫养车,,,,无锡市,,天猫养车（泰伯大道店）,门店,无锡市新区鸿山镇鸿声七房桥无锡市新建彩印厂,,
天猫养车,,,,漳州市,,天猫养车（东山西埔店）,门店,樟塘镇南山村460号101室,,
天猫养车,,,,漳州市,,天猫养车（普利斯店）,门店,云陵镇丽都路5-7号天猫养车（普利斯店）,,
天猫养车,,,,漳州市,,天猫养车（荣昌花园店）,门店,荣桂路6号天猫养车,,
天猫养车,,,,漳州市,,天猫养车（蓝店车博士店）,门店,角海路与翁角路交叉口东南380米漳州车博士汽车维修有限公司,,
天猫养车,,,,漳州市,,天猫养车（角嵩路店）,门店,角美镇鸿渐路口佳通轮胎天猫养车角嵩路店,,
天猫养车,,,,漳州市,,天猫养车（蓝田迎宾大道店）,门店,迎宾大道231号天猫养车,,
天猫养车,,,,新余市,,天猫养车（中山路店）,门店,中山路968号暨阳翡翠城(东门),,
天猫养车,,,,聊城市,,天猫养车（超人通运路店）,门店,莘县莘州街通运路与武阳街交叉口向北88米路东,,
天猫养车,,,,聊城市,,天猫养车（滨湖路店）,门店,汇鑫街道时风路与滨湖路交叉口西北角,,
天猫养车,,,,咸阳市,,天猫养车（沣河森林公园店）,门店,上林街道扶苏路西50米沣河森林公园内(南侧)沣河森林公园(南大门),,
天猫养车,,,,咸阳市,,天猫养车蓝电（清渭公馆店）,门店,白马河路1号清渭公馆南商业街南西15号商铺金英乒乓,,
天猫养车,,,,咸阳市,,天猫养车（哈贝卡咸阳人民路店）,门店,人民东路社区人民东路2号,,
天猫养车,,,,咸阳市,,天猫养车（鸿运沈家小区店）,门店,沈平路与思源南路十字西100米咸阳市农业农村局,,
天猫养车,,,,咸阳市,,天猫养车（玉泉路西华泰店）,门店,经电北路2号咸阳富华酒店隔壁天猫养车,,
天猫养车,,,,咸阳市,,天猫养车（文林路财校店）,门店,文林路与秦皇北路十字西南角（吴家堡转盘瑞士城一楼商铺）,,
天猫养车,,,,咸阳市,,天猫养车（泾河新城店）,门店,泾干镇泾干大街西段天猫养车,,
天猫养车,,,,咸阳市,,天猫养车（第一实验学校店）,门店,小康路杨凌龙宸汽车销售服务有限公司(东北门),,
天猫养车,,,,咸阳市,,天猫养车（西兰大街店）,门店,乾县移动公司北邻安居小区路口,,
天猫养车,,,,咸阳市,,天猫养车（温州商贸城店）,门店,彬州市温州商贸城北门西侧,,
天猫养车,,,,中山市,,天猫养车（汇翠山庄店）,门店,坦洲镇广源路店11号（天猫养车）,,
天猫养车,,,,中山市,,天猫养车（金色名都店）,门店,坦洲镇界狮南路30号汇乔金色名都119卡-125天猫养车(金色名都店),,
天猫养车,,,,中山市,,天猫养车蓝电MAX（中山东城里店）,门店,广东省中山市东区街道大鳌溪鳌长公路29号匠心东城里大数据产业园7号楼103卡,,
天猫养车,,,,中山市,,天猫养车（起湾道店）,门店,广东省中山市东区起湾南道54号之二第2卡及之三第2、3、4卡天猫养车,,
天猫养车,,,,中山市,,天猫养车（贴膜中心中山二路店）,门店,石岐街道石岐区街道中山二路48号怡中大厦,,
天猫养车,,,,中山市,,天猫养车（裕港豪庭店）,门店,港福路与世纪西路交叉口东南340米裕港豪庭(三期)停车场,,
天猫养车,,,,中山市,,天猫养车（彩虹大道店）,门店,彩虹大道18号名雅装饰广场21卡,,
天猫养车,,,,中山市,,天猫养车（世纪新城店）,门店,沙溪镇高亮原路22号国臻大厦,,
天猫养车,,,,中山市,,天猫养车（阳光半岛店）,门店,沙溪镇半岛路1号阳光半岛,,
天猫养车,,,,中山市,,天猫养车（阜丰豪庭店）,门店,阜港西路 15 号阜丰豪庭 19-21 卡,,
天猫养车,,,,中山市,,天猫养车（兆益路店）,门店,兆益路东方景翠居18卡,,
天猫养车,,,,中山市,,天猫养车（蓝天金地店）,门店,黄圃镇蓝天金地花园三期 35 栋首层,,
天猫养车,,,,中山市,,天猫养车（小榄工业大道店）,门店,工业大道中永诚北路9号,,
天猫养车,,,,中山市,,天猫养车（小榄九洲基店）,门店,小榄镇东生西路139号天猫养车(小榄九洲基店),,
天猫养车,,,,中山市,,天猫养车（东凤桥店）,门店,广珠公路51附近东凤大道南139,,
天猫养车,,,,中山市,,天猫养车（小榄百汇店）,门店,小榄镇建华路144号天猫养车,,
天猫养车,,,,中山市,,天猫养车（国贸广场店）,门店,古镇镇华兴路10号天猫养车国贸广场店,,
天猫养车,,,,阿里地区,,天猫养车（装修中）,门店,噶尔县阿里地区,,
